material_id,formula_pretty,formula_match_key,elements,elements_list,material_family_key,material_family_match_key,is_stable,is_metal,symmetry,cluster_label,elements_parsed,formula_elements_ordered,primary_element_symbol,primary_element_name,single_element_name,candidate_price_keys,price_match_key,price_material,cost,unit,year,match_type,match_confidence,cluster_cost_percentile,cost_rank_within_cluster,cost_class_within_cluster
mp-31171,Zn2AgAu,zn2agau,"['Ag', 'Au', 'Zn']","['Ag', 'Au', 'Zn']",Ag_Au_Zn,ag_au_zn,True,True,Cubic,3,"['Ag', 'Au', 'Zn']","['Zn', 'Ag', 'Au']",Zn,zinc,,"['zinc', 'silver', 'gold']",zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-1238725,Zn5B3Ir7,zn5b3ir7,"['B', 'Ir', 'Zn']","['B', 'Ir', 'Zn']",B_Ir_Zn,b_ir_zn,True,True,Orthorhombic,3,"['B', 'Ir', 'Zn']","['Zn', 'B', 'Ir']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-30424,Zn3Au,zn3au,"['Au', 'Zn']","['Au', 'Zn']",Au_Zn,au_zn,True,True,Cubic,3,"['Au', 'Zn']","['Zn', 'Au']",Zn,zinc,,"['zinc', 'gold']",zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-864844,Zn2RhAu,zn2rhau,"['Au', 'Rh', 'Zn']","['Au', 'Rh', 'Zn']",Au_Rh_Zn,au_rh_zn,True,True,Cubic,3,"['Au', 'Rh', 'Zn']","['Zn', 'Rh', 'Au']",Zn,zinc,,"['zinc', 'gold']",zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-1215524,ZnCdAu2,zncdau2,"['Au', 'Cd', 'Zn']","['Au', 'Cd', 'Zn']",Au_Cd_Zn,au_cd_zn,True,True,Tetragonal,3,"['Au', 'Cd', 'Zn']","['Zn', 'Cd', 'Au']",Zn,zinc,,"['zinc', 'gold']",zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-1684,ZnAu,znau,"['Au', 'Zn']","['Au', 'Zn']",Au_Zn,au_zn,True,True,Cubic,3,"['Au', 'Zn']","['Zn', 'Au']",Zn,zinc,,"['zinc', 'gold']",zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-669566,ZnAu3,znau3,"['Au', 'Zn']","['Au', 'Zn']",Au_Zn,au_zn,True,True,Tetragonal,3,"['Au', 'Zn']","['Zn', 'Au']",Zn,zinc,,"['zinc', 'gold']",zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-579677,ZnB3Ir4,znb3ir4,"['B', 'Ir', 'Zn']","['B', 'Ir', 'Zn']",B_Ir_Zn,b_ir_zn,True,True,Orthorhombic,3,"['B', 'Ir', 'Zn']","['Zn', 'B', 'Ir']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-1187922,ZnInRh2,zninrh2,"['In', 'Rh', 'Zn']","['In', 'Rh', 'Zn']",In_Rh_Zn,in_rh_zn,True,True,Cubic,3,"['In', 'Rh', 'Zn']","['Zn', 'In', 'Rh']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-977356,ZnGaIr2,zngair2,"['Ga', 'Ir', 'Zn']","['Ga', 'Ir', 'Zn']",Ga_Ir_Zn,ga_ir_zn,True,True,Cubic,3,"['Ga', 'Ir', 'Zn']","['Zn', 'Ga', 'Ir']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-1206819,ZnIr,znir,"['Ir', 'Zn']","['Ir', 'Zn']",Ir_Zn,ir_zn,True,True,Hexagonal,3,"['Ir', 'Zn']","['Zn', 'Ir']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-1215752,Zn6B5Ir11,zn6b5ir11,"['B', 'Ir', 'Zn']","['B', 'Ir', 'Zn']",B_Ir_Zn,b_ir_zn,True,True,Orthorhombic,3,"['B', 'Ir', 'Zn']","['Zn', 'B', 'Ir']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-28786,Zn(BIr)2,zn_bir_2,"['B', 'Ir', 'Zn']","['B', 'Ir', 'Zn']",B_Ir_Zn,b_ir_zn,True,True,Tetragonal,3,"['B', 'Ir', 'Zn']","['Zn', 'B', 'Ir']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-28787,Zn2BIr2,zn2bir2,"['B', 'Ir', 'Zn']","['B', 'Ir', 'Zn']",B_Ir_Zn,b_ir_zn,True,True,Orthorhombic,3,"['B', 'Ir', 'Zn']","['Zn', 'B', 'Ir']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-865362,Zn3Ir,zn3ir,"['Ir', 'Zn']","['Ir', 'Zn']",Ir_Zn,ir_zn,True,True,Tetragonal,3,"['Ir', 'Zn']","['Zn', 'Ir']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.59375,6,medium_cost
mp-81,Au,au,['Au'],['Au'],Au,au,True,True,Cubic,3,['Au'],['Au'],Au,gold,gold,['gold'],gold,Gold,3441.50583333333,($/troy oz),2025.0,single_element_proxy,high,0.66796875,7,medium_cost
mp-32780,AuCl,aucl,"['Au', 'Cl']","['Au', 'Cl']",Au_Cl,au_cl,True,False,Tetragonal,3,"['Au', 'Cl']","['Au', 'Cl']",Au,gold,,['gold'],gold,Gold,3441.50583333333,($/troy oz),2025.0,primary_element_proxy,medium,0.66796875,7,medium_cost
mp-947,Au2S,au2s,"['Au', 'S']","['Au', 'S']",Au_S,au_s,True,False,Cubic,3,"['Au', 'S']","['Au', 'S']",Au,gold,,['gold'],gold,Gold,3441.50583333333,($/troy oz),2025.0,primary_element_proxy,medium,0.66796875,7,medium_cost
mp-2793,AuSe,ause,"['Au', 'Se']","['Au', 'Se']",Au_Se,au_se,True,False,Monoclinic,3,"['Au', 'Se']","['Au', 'Se']",Au,gold,,['gold'],gold,Gold,3441.50583333333,($/troy oz),2025.0,primary_element_proxy,medium,0.66796875,7,medium_cost
mp-12086,Cu3Pt,cu3pt,"['Cu', 'Pt']","['Cu', 'Pt']",Cu_Pt,cu_pt,True,True,Cubic,3,"['Cu', 'Pt']","['Cu', 'Pt']",Cu,copper,,"['copper', 'platinum']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7109375,8,high_cost
mp-867753,CuSbRh2,cusbrh2,"['Cu', 'Rh', 'Sb']","['Cu', 'Rh', 'Sb']",Cu_Rh_Sb,cu_rh_sb,True,True,Cubic,3,"['Cu', 'Rh', 'Sb']","['Cu', 'Sb', 'Rh']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7109375,8,high_cost
mp-12608,CuPt7,cupt7,"['Cu', 'Pt']","['Cu', 'Pt']",Cu_Pt,cu_pt,True,True,Cubic,3,"['Cu', 'Pt']","['Cu', 'Pt']",Cu,copper,,"['copper', 'platinum']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7109375,8,high_cost
mp-644311,CuPt,cupt,"['Cu', 'Pt']","['Cu', 'Pt']",Cu_Pt,cu_pt,True,True,Trigonal,3,"['Cu', 'Pt']","['Cu', 'Pt']",Cu,copper,,"['copper', 'platinum']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7109375,8,high_cost
mp-28896,CuBIr,cubir,"['B', 'Cu', 'Ir']","['B', 'Cu', 'Ir']",B_Cu_Ir,b_cu_ir,True,True,Orthorhombic,3,"['B', 'Cu', 'Ir']","['Cu', 'B', 'Ir']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7109375,8,high_cost
mp-1105186,Cu3B5Pt9,cu3b5pt9,"['B', 'Cu', 'Pt']","['B', 'Cu', 'Pt']",B_Cu_Pt,b_cu_pt,True,True,Hexagonal,3,"['B', 'Cu', 'Pt']","['Cu', 'B', 'Pt']",Cu,copper,,"['copper', 'platinum']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7109375,8,high_cost
mp-1225826,Cu2B3Ir4,cu2b3ir4,"['B', 'Cu', 'Ir']","['B', 'Cu', 'Ir']",B_Cu_Ir,b_cu_ir,True,True,Orthorhombic,3,"['B', 'Cu', 'Ir']","['Cu', 'B', 'Ir']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7109375,8,high_cost
mp-12463,Ni(TePd)2,ni_tepd_2,"['Ni', 'Pd', 'Te']","['Ni', 'Pd', 'Te']",Ni_Pd_Te,ni_pd_te,True,True,Orthorhombic,3,"['Ni', 'Pd', 'Te']","['Ni', 'Te', 'Pd']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.76953125,9,high_cost
mp-30973,Ni3(BiSe)2,ni3_bise_2,"['Bi', 'Ni', 'Se']","['Bi', 'Ni', 'Se']",Bi_Ni_Se,bi_ni_se,True,True,Monoclinic,3,"['Bi', 'Ni', 'Se']","['Ni', 'Bi', 'Se']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.76953125,9,high_cost
mp-30811,Ni4W,ni4w,"['Ni', 'W']","['Ni', 'W']",Ni_W,ni_w,True,True,Tetragonal,3,"['Ni', 'W']","['Ni', 'W']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.76953125,9,high_cost
mp-1194082,Ni6W6C,ni6w6c,"['C', 'Ni', 'W']","['C', 'Ni', 'W']",C_Ni_W,c_ni_w,True,True,Cubic,3,"['C', 'Ni', 'W']","['Ni', 'W', 'C']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.76953125,9,high_cost
mp-19895,NiSb2,nisb2,"['Ni', 'Sb']","['Ni', 'Sb']",Ni_Sb,ni_sb,True,True,Orthorhombic,3,"['Ni', 'Sb']","['Ni', 'Sb']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.76953125,9,high_cost
mp-2578,NiTe2,nite2,"['Ni', 'Te']","['Ni', 'Te']",Ni_Te,ni_te,True,True,Trigonal,3,"['Ni', 'Te']","['Ni', 'Te']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.76953125,9,high_cost
mp-1070761,Ni(BW)2,ni_bw_2,"['B', 'Ni', 'W']","['B', 'Ni', 'W']",B_Ni_W,b_ni_w,True,True,Orthorhombic,3,"['B', 'Ni', 'W']","['Ni', 'B', 'W']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.76953125,9,high_cost
mp-1104181,Ni(BW)3,ni_bw_3,"['B', 'Ni', 'W']","['B', 'Ni', 'W']",B_Ni_W,b_ni_w,True,True,Orthorhombic,3,"['B', 'Ni', 'W']","['Ni', 'B', 'W']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.76953125,9,high_cost
mp-680677,Sn3Ru2,sn3ru2,"['Ru', 'Sn']","['Ru', 'Sn']",Ru_Sn,ru_sn,True,True,Tetragonal,3,"['Ru', 'Sn']","['Sn', 'Ru']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-38605,Sn(BiTe2)2,sn_bite2_2,"['Bi', 'Sn', 'Te']","['Bi', 'Sn', 'Te']",Bi_Sn_Te,bi_sn_te,True,False,Trigonal,3,"['Bi', 'Sn', 'Te']","['Sn', 'Bi', 'Te']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-117,Sn,sn,['Sn'],['Sn'],Sn,sn,True,True,Cubic,3,['Sn'],['Sn'],Sn,tin,tin,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,single_element_proxy,high,0.90234375,10,high_cost
mp-30846,Sn3Pt2,sn3pt2,"['Pt', 'Sn']","['Pt', 'Sn']",Pt_Sn,pt_sn,True,True,Hexagonal,3,"['Pt', 'Sn']","['Sn', 'Pt']",Sn,tin,,"['tin', 'platinum']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-1194504,Sn3Ir2Se3,sn3ir2se3,"['Ir', 'Se', 'Sn']","['Ir', 'Se', 'Sn']",Ir_Se_Sn,ir_se_sn,True,False,Trigonal,3,"['Ir', 'Se', 'Sn']","['Sn', 'Ir', 'Se']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-19962,Sn2Pt,sn2pt,"['Pt', 'Sn']","['Pt', 'Sn']",Pt_Sn,pt_sn,True,True,Cubic,3,"['Pt', 'Sn']","['Sn', 'Pt']",Sn,tin,,"['tin', 'platinum']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-1218970,Sn2PdAu,sn2pdau,"['Au', 'Pd', 'Sn']","['Au', 'Pd', 'Sn']",Au_Pd_Sn,au_pd_sn,True,True,Trigonal,3,"['Au', 'Pd', 'Sn']","['Sn', 'Pd', 'Au']",Sn,tin,,"['tin', 'gold']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-2083,Sn2Ir,sn2ir,"['Ir', 'Sn']","['Ir', 'Sn']",Ir_Sn,ir_sn,True,True,Cubic,3,"['Ir', 'Sn']","['Sn', 'Ir']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-1218977,Sn2(PdPt)3,sn2_pdpt_3,"['Pd', 'Pt', 'Sn']","['Pd', 'Pt', 'Sn']",Pd_Pt_Sn,pd_pt_sn,True,True,Orthorhombic,3,"['Pd', 'Pt', 'Sn']","['Sn', 'Pd', 'Pt']",Sn,tin,,"['tin', 'platinum']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-12531,Sn4As3,sn4as3,"['As', 'Sn']","['As', 'Sn']",As_Sn,as_sn,True,True,Trigonal,3,"['As', 'Sn']","['Sn', 'As']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-1883,SnTe,snte,"['Sn', 'Te']","['Sn', 'Te']",Sn_Te,sn_te,True,False,Cubic,3,"['Sn', 'Te']","['Sn', 'Te']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-1218926,SnPtSe,snptse,"['Pt', 'Se', 'Sn']","['Pt', 'Se', 'Sn']",Pt_Se_Sn,pt_se_sn,True,False,Cubic,3,"['Pt', 'Se', 'Sn']","['Sn', 'Pt', 'Se']",Sn,tin,,"['tin', 'platinum']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-1218931,SnPtS,snpts,"['Pt', 'S', 'Sn']","['Pt', 'S', 'Sn']",Pt_S_Sn,pt_s_sn,True,False,Cubic,3,"['Pt', 'S', 'Sn']","['Sn', 'Pt', 'S']",Sn,tin,,"['tin', 'platinum']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-20971,SnPt3,snpt3,"['Pt', 'Sn']","['Pt', 'Sn']",Pt_Sn,pt_sn,True,True,Cubic,3,"['Pt', 'Sn']","['Sn', 'Pt']",Sn,tin,,"['tin', 'platinum']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-19856,SnPt,snpt,"['Pt', 'Sn']","['Pt', 'Sn']",Pt_Sn,pt_sn,True,True,Hexagonal,3,"['Pt', 'Sn']","['Sn', 'Pt']",Sn,tin,,"['tin', 'platinum']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-718,SnPd3,snpd3,"['Pd', 'Sn']","['Pd', 'Sn']",Pd_Sn,pd_sn,True,True,Cubic,3,"['Pd', 'Sn']","['Sn', 'Pd']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-1851,SnPd2,snpd2,"['Pd', 'Sn']","['Pd', 'Sn']",Pd_Sn,pd_sn,True,True,Orthorhombic,3,"['Pd', 'Sn']","['Sn', 'Pd']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-2369,SnPd,snpd,"['Pd', 'Sn']","['Pd', 'Sn']",Pd_Sn,pd_sn,True,True,Orthorhombic,3,"['Pd', 'Sn']","['Sn', 'Pd']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-1195050,SnIr2Se5,snir2se5,"['Ir', 'Se', 'Sn']","['Ir', 'Se', 'Sn']",Ir_Se_Sn,ir_se_sn,True,False,Monoclinic,3,"['Ir', 'Se', 'Sn']","['Sn', 'Ir', 'Se']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-20033,SnIr,snir,"['Ir', 'Sn']","['Ir', 'Sn']",Ir_Sn,ir_sn,True,True,Hexagonal,3,"['Ir', 'Sn']","['Sn', 'Ir']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-1101917,SnBi4Te7,snbi4te7,"['Bi', 'Sn', 'Te']","['Bi', 'Sn', 'Te']",Bi_Sn_Te,bi_sn_te,True,False,Trigonal,3,"['Bi', 'Sn', 'Te']","['Sn', 'Bi', 'Te']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-1775,SnAu,snau,"['Au', 'Sn']","['Au', 'Sn']",Au_Sn,au_sn,True,True,Hexagonal,3,"['Au', 'Sn']","['Sn', 'Au']",Sn,tin,,"['tin', 'gold']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-22344,Sn7Ru3,sn7ru3,"['Ru', 'Sn']","['Ru', 'Sn']",Ru_Sn,ru_sn,True,True,Cubic,3,"['Ru', 'Sn']","['Sn', 'Ru']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-28998,Sn5(BIr3)2,sn5_bir3_2,"['B', 'Ir', 'Sn']","['B', 'Ir', 'Sn']",B_Ir_Sn,b_ir_sn,True,True,Hexagonal,3,"['B', 'Ir', 'Sn']","['Sn', 'B', 'Ir']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-28999,Sn4B3Ir7,sn4b3ir7,"['B', 'Ir', 'Sn']","['B', 'Ir', 'Sn']",B_Ir_Sn,b_ir_sn,True,True,Hexagonal,3,"['B', 'Ir', 'Sn']","['Sn', 'B', 'Ir']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-1218898,SnTePt,sntept,"['Pt', 'Sn', 'Te']","['Pt', 'Sn', 'Te']",Pt_Sn_Te,pt_sn_te,True,False,Cubic,3,"['Pt', 'Sn', 'Te']","['Sn', 'Te', 'Pt']",Sn,tin,,"['tin', 'platinum']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.90234375,10,high_cost
mp-18125,Ag(AuF4)2,ag_auf4_2,"['Ag', 'Au', 'F']","['Ag', 'Au', 'F']",Ag_Au_F,ag_au_f,True,False,Monoclinic,4,"['Ag', 'Au', 'F']","['Ag', 'Au', 'F']",Ag,silver,,"['silver', 'gold']",silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-23558,Ag2BiO3,ag2bio3,"['Ag', 'Bi', 'O']","['Ag', 'Bi', 'O']",Ag_Bi_O,ag_bi_o,True,False,Orthorhombic,4,"['Ag', 'Bi', 'O']","['Ag', 'Bi', 'O']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-862982,Ag2Br3,ag2br3,"['Ag', 'Br']","['Ag', 'Br']",Ag_Br,ag_br,True,True,Trigonal,4,"['Ag', 'Br']","['Ag', 'Br']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-4691,Ag2CO3,ag2co3,"['Ag', 'C', 'O']","['Ag', 'C', 'O']",Ag_C_O,ag_c_o,True,False,Monoclinic,4,"['Ag', 'C', 'O']","['Ag', 'C', 'O']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-861501,AgHgPd2,aghgpd2,"['Ag', 'Hg', 'Pd']","['Ag', 'Hg', 'Pd']",Ag_Hg_Pd,ag_hg_pd,True,True,Cubic,4,"['Ag', 'Hg', 'Pd']","['Ag', 'Hg', 'Pd']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-662534,AgIrF7,agirf7,"['Ag', 'F', 'Ir']","['Ag', 'F', 'Ir']",Ag_F_Ir,ag_f_ir,True,True,Orthorhombic,4,"['Ag', 'F', 'Ir']","['Ag', 'Ir', 'F']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-2803876,AgO,ago,"['Ag', 'O']","['Ag', 'O']",Ag_O,ag_o,True,True,Tetragonal,4,"['Ag', 'O']","['Ag', 'O']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-1206101,AgPbF6,agpbf6,"['Ag', 'F', 'Pb']","['Ag', 'F', 'Pb']",Ag_F_Pb,ag_f_pb,True,False,Triclinic,4,"['Ag', 'F', 'Pb']","['Ag', 'Pb', 'F']",Ag,silver,,"['silver', 'lead']",silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-31215,AgPdF6,agpdf6,"['Ag', 'F', 'Pd']","['Ag', 'F', 'Pd']",Ag_F_Pd,ag_f_pd,True,True,Triclinic,4,"['Ag', 'F', 'Pd']","['Ag', 'Pd', 'F']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-997038,AgPdO2,agpdo2,"['Ag', 'O', 'Pd']","['Ag', 'O', 'Pd']",Ag_O_Pd,ag_o_pd,True,True,Monoclinic,4,"['Ag', 'O', 'Pd']","['Ag', 'Pd', 'O']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-1214922,AgPtF6,agptf6,"['Ag', 'F', 'Pt']","['Ag', 'F', 'Pt']",Ag_F_Pt,ag_f_pt,True,True,Triclinic,4,"['Ag', 'F', 'Pt']","['Ag', 'Pt', 'F']",Ag,silver,,"['silver', 'platinum']",silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-1214934,AgRhF6,agrhf6,"['Ag', 'F', 'Rh']","['Ag', 'F', 'Rh']",Ag_F_Rh,ag_f_rh,True,True,Triclinic,4,"['Ag', 'F', 'Rh']","['Ag', 'Rh', 'F']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-2017405,AgRhF6,agrhf6,"['Ag', 'F', 'Rh']","['Ag', 'F', 'Rh']",Ag_F_Rh,ag_f_rh,True,True,Trigonal,4,"['Ag', 'F', 'Rh']","['Ag', 'Rh', 'F']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-17588,AgRuF7,agruf7,"['Ag', 'F', 'Ru']","['Ag', 'F', 'Ru']",Ag_F_Ru,ag_f_ru,True,True,Monoclinic,4,"['Ag', 'F', 'Ru']","['Ag', 'Ru', 'F']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-761035,AgRuO4,agruo4,"['Ag', 'O', 'Ru']","['Ag', 'O', 'Ru']",Ag_O_Ru,ag_o_ru,True,True,Tetragonal,4,"['Ag', 'O', 'Ru']","['Ag', 'Ru', 'O']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-1196324,AgSO4,agso4,"['Ag', 'O', 'S']","['Ag', 'O', 'S']",Ag_O_S,ag_o_s,True,True,Monoclinic,4,"['Ag', 'O', 'S']","['Ag', 'S', 'O']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-2763322,AgSO4,agso4,"['Ag', 'O', 'S']","['Ag', 'O', 'S']",Ag_O_S,ag_o_s,True,True,Triclinic,4,"['Ag', 'O', 'S']","['Ag', 'S', 'O']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-540872,AgSbO3,agsbo3,"['Ag', 'O', 'Sb']","['Ag', 'O', 'Sb']",Ag_O_Sb,ag_o_sb,True,False,Cubic,4,"['Ag', 'O', 'Sb']","['Ag', 'Sb', 'O']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
mp-1229011,AgSnSe2,agsnse2,"['Ag', 'Se', 'Sn']","['Ag', 'Se', 'Sn']",Ag_Se_Sn,ag_se_sn,True,True,Trigonal,4,"['Ag', 'Se', 'Sn']","['Ag', 'Sn', 'Se']",Ag,silver,,"['silver', 'tin']",silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.05371900826446281,1,low_cost
